center_2017_03_19_22_50_42_481.jpg,left_2017_03_19_22_50_42_481.jpg,right_2017_03_19_22_50_42_481.jpg,0,0,0,1.775936
center_2017_03_19_22_50_42_547.jpg,left_2017_03_19_22_50_42_547.jpg,right_2017_03_19_22_50_42_547.jpg,0,0,0,1.761666
center_2017_03_19_22_50_42_616.jpg,left_2017_03_19_22_50_42_616.jpg,right_2017_03_19_22_50_42_616.jpg,0,0,0,1.751039
center_2017_03_19_22_50_42_684.jpg,left_2017_03_19_22_50_42_684.jpg,right_2017_03_19_22_50_42_684.jpg,0,0,0,1.736969
center_2017_03_19_22_50_42_752.jpg,left_2017_03_19_22_50_42_752.jpg,right_2017_03_19_22_50_42_752.jpg,0,0,0,1.726491
center_2017_03_19_22_50_42_820.jpg,left_2017_03_19_22_50_42_820.jpg,right_2017_03_19_22_50_42_820.jpg,0,0,0,1.716076
center_2017_03_19_22_50_42_887.jpg,left_2017_03_19_22_50_42_887.jpg,right_2017_03_19_22_50_42_887.jpg,0,0,0,1.702287
center_2017_03_19_22_50_42_955.jpg,left_2017_03_19_22_50_42_955.jpg,right_2017_03_19_22_50_42_955.jpg,0,0,0,1.692018
center_2017_03_19_22_50_43_024.jpg,left_2017_03_19_22_50_43_024.jpg,right_2017_03_19_22_50_43_024.jpg,0,0,0,1.678422
center_2017_03_19_22_50_43_092.jpg,left_2017_03_19_22_50_43_092.jpg,right_2017_03_19_22_50_43_092.jpg,0,0,0,1.668297
center_2017_03_19_22_50_43_160.jpg,left_2017_03_19_22_50_43_160.jpg,right_2017_03_19_22_50_43_160.jpg,0,0,0,1.658208
center_2017_03_19_22_50_43_228.jpg,left_2017_03_19_22_50_43_228.jpg,right_2017_03_19_22_50_43_228.jpg,0,0,0,1.644851
center_2017_03_19_22_50_43_295.jpg,left_2017_03_19_22_50_43_295.jpg,right_2017_03_19_22_50_43_295.jpg,0,0.1582613,0,1.711785
center_2017_03_19_22_50_43_364.jpg,left_2017_03_19_22_50_43_364.jpg,right_2017_03_19_22_50_43_364.jpg,0,0.4007238,0,1.958577
center_2017_03_19_22_50_43_432.jpg,left_2017_03_19_22_50_43_432.jpg,right_2017_03_19_22_50_43_432.jpg,0,0.5807869,0,2.332853
center_2017_03_19_22_50_43_501.jpg,left_2017_03_19_22_50_43_501.jpg,right_2017_03_19_22_50_43_501.jpg,0,0.7580643,0,2.838922
center_2017_03_19_22_50_43_569.jpg,left_2017_03_19_22_50_43_569.jpg,right_2017_03_19_22_50_43_569.jpg,0,1,0,3.679579
center_2017_03_19_22_50_43_637.jpg,left_2017_03_19_22_50_43_637.jpg,right_2017_03_19_22_50_43_637.jpg,0,1,0,4.382541
center_2017_03_19_22_50_43_705.jpg,left_2017_03_19_22_50_43_705.jpg,right_2017_03_19_22_50_43_705.jpg,0,1,0,5.312964
center_2017_03_19_22_50_43_774.jpg,left_2017_03_19_22_50_43_774.jpg,right_2017_03_19_22_50_43_774.jpg,0,1,0,6.006135
center_2017_03_19_22_50_43_843.jpg,left_2017_03_19_22_50_43_843.jpg,right_2017_03_19_22_50_43_843.jpg,-0.08490566,1,0,6.922592
center_2017_03_19_22_50_43_911.jpg,left_2017_03_19_22_50_43_911.jpg,right_2017_03_19_22_50_43_911.jpg,-0.1132075,1,0,7.604486
center_2017_03_19_22_50_43_979.jpg,left_2017_03_19_22_50_43_979.jpg,right_2017_03_19_22_50_43_979.jpg,-0.1320755,1,0,8.282469
center_2017_03_19_22_50_44_047.jpg,left_2017_03_19_22_50_44_047.jpg,right_2017_03_19_22_50_44_047.jpg,-0.1415094,1,0,9.181014
center_2017_03_19_22_50_44_114.jpg,left_2017_03_19_22_50_44_114.jpg,right_2017_03_19_22_50_44_114.jpg,-0.1415094,1,0,9.850902
center_2017_03_19_22_50_44_182.jpg,left_2017_03_19_22_50_44_182.jpg,right_2017_03_19_22_50_44_182.jpg,-0.1415094,1,0,10.51699
center_2017_03_19_22_50_44_250.jpg,left_2017_03_19_22_50_44_250.jpg,right_2017_03_19_22_50_44_250.jpg,-0.1415094,1,0,11.39904
center_2017_03_19_22_50_44_317.jpg,left_2017_03_19_22_50_44_317.jpg,right_2017_03_19_22_50_44_317.jpg,-0.1320755,1,0,12.18683
center_2017_03_19_22_50_44_385.jpg,left_2017_03_19_22_50_44_385.jpg,right_2017_03_19_22_50_44_385.jpg,-0.1320755,1,0,12.89906
center_2017_03_19_22_50_44_452.jpg,left_2017_03_19_22_50_44_452.jpg,right_2017_03_19_22_50_44_452.jpg,-0.1320755,1,0,13.52609
center_2017_03_19_22_50_44_521.jpg,left_2017_03_19_22_50_44_521.jpg,right_2017_03_19_22_50_44_521.jpg,-0.1320755,1,0,14.31166
center_2017_03_19_22_50_44_590.jpg,left_2017_03_19_22_50_44_590.jpg,right_2017_03_19_22_50_44_590.jpg,-0.1320755,1,0,15.10369
center_2017_03_19_22_50_44_657.jpg,left_2017_03_19_22_50_44_657.jpg,right_2017_03_19_22_50_44_657.jpg,-0.02830189,1,0,15.65917
center_2017_03_19_22_50_44_725.jpg,left_2017_03_19_22_50_44_725.jpg,right_2017_03_19_22_50_44_725.jpg,0.02830189,1,0,16.13206
center_2017_03_19_22_50_44_792.jpg,left_2017_03_19_22_50_44_792.jpg,right_2017_03_19_22_50_44_792.jpg,0.02830189,1,0,17.10674
center_2017_03_19_22_50_44_861.jpg,left_2017_03_19_22_50_44_861.jpg,right_2017_03_19_22_50_44_861.jpg,0.02830189,1,0,17.71251
center_2017_03_19_22_50_44_928.jpg,left_2017_03_19_22_50_44_928.jpg,right_2017_03_19_22_50_44_928.jpg,0.02830189,1,0,18.62318
center_2017_03_19_22_50_44_996.jpg,left_2017_03_19_22_50_44_996.jpg,right_2017_03_19_22_50_44_996.jpg,0.04716982,1,0,19.23906
center_2017_03_19_22_50_45_064.jpg,left_2017_03_19_22_50_45_064.jpg,right_2017_03_19_22_50_45_064.jpg,0.1320755,1,0,19.87495
center_2017_03_19_22_50_45_132.jpg,left_2017_03_19_22_50_45_132.jpg,right_2017_03_19_22_50_45_132.jpg,0.1320755,1,0,20.72378
center_2017_03_19_22_50_45_199.jpg,left_2017_03_19_22_50_45_199.jpg,right_2017_03_19_22_50_45_199.jpg,0.1320755,1,0,21.21796
center_2017_03_19_22_50_45_267.jpg,left_2017_03_19_22_50_45_267.jpg,right_2017_03_19_22_50_45_267.jpg,0.1320755,1,0,22.02233
center_2017_03_19_22_50_45_334.jpg,left_2017_03_19_22_50_45_334.jpg,right_2017_03_19_22_50_45_334.jpg,0.1037736,1,0,22.63474
center_2017_03_19_22_50_45_401.jpg,left_2017_03_19_22_50_45_401.jpg,right_2017_03_19_22_50_45_401.jpg,0.08490566,1,0,23.21487
center_2017_03_19_22_50_45_469.jpg,left_2017_03_19_22_50_45_469.jpg,right_2017_03_19_22_50_45_469.jpg,0.05660377,1,0,24.00074
center_2017_03_19_22_50_45_537.jpg,left_2017_03_19_22_50_45_537.jpg,right_2017_03_19_22_50_45_537.jpg,0.04716982,1,0,24.58632
center_2017_03_19_22_50_45_606.jpg,left_2017_03_19_22_50_45_606.jpg,right_2017_03_19_22_50_45_606.jpg,0.02830189,1,0,25.35751
center_2017_03_19_22_50_45_674.jpg,left_2017_03_19_22_50_45_674.jpg,right_2017_03_19_22_50_45_674.jpg,0.01886792,1,0,25.93188
center_2017_03_19_22_50_45_742.jpg,left_2017_03_19_22_50_45_742.jpg,right_2017_03_19_22_50_45_742.jpg,0.01886792,1,0,26.50291
center_2017_03_19_22_50_45_810.jpg,left_2017_03_19_22_50_45_810.jpg,right_2017_03_19_22_50_45_810.jpg,0,1,0,27.25864
center_2017_03_19_22_50_45_878.jpg,left_2017_03_19_22_50_45_878.jpg,right_2017_03_19_22_50_45_878.jpg,-0.02830189,1,0,27.82058
center_2017_03_19_22_50_45_946.jpg,left_2017_03_19_22_50_45_946.jpg,right_2017_03_19_22_50_45_946.jpg,-0.0754717,1,0,28.56144
center_2017_03_19_22_50_46_015.jpg,left_2017_03_19_22_50_46_015.jpg,right_2017_03_19_22_50_46_015.jpg,-0.08490566,1,0,29.11249
center_2017_03_19_22_50_46_082.jpg,left_2017_03_19_22_50_46_082.jpg,right_2017_03_19_22_50_46_082.jpg,-0.08490566,1,0,29.66149
center_2017_03_19_22_50_46_149.jpg,left_2017_03_19_22_50_46_149.jpg,right_2017_03_19_22_50_46_149.jpg,-0.08490566,1,0,30.19193
center_2017_03_19_22_50_46_216.jpg,left_2017_03_19_22_50_46_216.jpg,right_2017_03_19_22_50_46_216.jpg,-0.08490566,1,0,30.19019
center_2017_03_19_22_50_46_283.jpg,left_2017_03_19_22_50_46_283.jpg,right_2017_03_19_22_50_46_283.jpg,-0.08490566,1,0,30.19031
center_2017_03_19_22_50_46_350.jpg,left_2017_03_19_22_50_46_350.jpg,right_2017_03_19_22_50_46_350.jpg,0,1,0,30.1904
center_2017_03_19_22_50_46_418.jpg,left_2017_03_19_22_50_46_418.jpg,right_2017_03_19_22_50_46_418.jpg,0,1,0,30.19056
center_2017_03_19_22_50_46_486.jpg,left_2017_03_19_22_50_46_486.jpg,right_2017_03_19_22_50_46_486.jpg,0,1,0,30.19063
